person_id,person_name,firm_name
115254,Brent Turner,Unlock Venture Partners
116200,Josh Bean,Business Growth Fund
116205,Simon Blackaby,Business Growth Fund
116210,Spencer Woods,Business Growth Fund
116379,Alex Garfitt,Business Growth Fund
116403,Keith Barclay,Business Growth Fund
116478,Taroh Hamada,Beyond Next Ventures
116479,Katsuya Hashizume,Beyond Next Ventures
116483,Akito Arima,Beyond Next Ventures
116485,Ashish Behera,Beyond Next Ventures
116488,Hiroki Mikuni,Beyond Next Ventures
116489,Masahiro Kanamaru,Beyond Next Ventures
117046,Sahab Aslam,Berkeley Angel Network
117177,Aidan Elliott,Baird Capital
117320,Sameer Chandra Anand,Hoxton Ventures
117537,Hiren Shah,Alliance of Angels
117708,Joel Mezistrano,Alliance of Angels
118532,Jason Bond Pratt,Cadenza Capital Management
119509,Flavio Gomes Dias,iAngels Brasil
119860,Iman Houston Farrior,The Players' Impact
119930,Jim Routh,Security Leadership Capital
121607,Robert J. (Bob) Ciaruffoli,Broad Street Angels
121608,"William J. Lloyd, Jr.",Broad Street Angels
121609,Matt Lepore,Broad Street Angels
121611,"Gordon B Fowler, Jr.",Broad Street Angels
122550,Brett Chenoweth,Bombora
123906,Raymond Chan,Althea Group Ventures
124096,Ganapathy Venugopal,Axilor Ventures
124101,Kris Gopalakrishnan,Axilor Ventures
124105,Srinath Batni,Axilor Ventures
124106,SD Shibulal,Axilor Ventures
124112,Don Morrison,Unshackled Ventures
128823,Marcin Borecki,Market One Capital
129588,Caio Pizzol,Caravela Capital
130655,Mario Barra,Alaya Capital
137601,Emil Veltchev,Phoenix Fund
139639,Paul Anthony,Episode 1 Ventures
139640,Ben Wright,Episode 1 Ventures
139651,Mike Forster,AfterWork Ventures
145620,Zixiao Pan,Anthropocene Ventures
147688,Neeraj Sahejpal,GIT1K
147689,Pierre Tapia,GIT1K
164182,Kevin Chen,Salesforce Ventures
164185,Dom Pusateri,Salesforce Ventures
2232,Christine Herron,
105493,Will Morrison,In-Q-Tel
96228,Antoine Veret,Breega
74192,Martin Möllmann,High-Tech Gründerfonds
96555,Maximilian Grohmann,Creandum
185488,Naseem Moumene,Northzone
119058,Alexander (Sasha) Derby,Republic Capital
95974,Archie Muirhead,IQ Capital
95960,Floriane Espejo,Serena Capital
95627,Amélie Juge,Elaia Partners
95623,Geoffroy De Meyer,Elaia Partners
95271,Theo Wethered,Nauta Capital
93867,Thibault D'hondt,Force Over Mass Capital
115187,Jacob Gottlieb,Lavrock Ventures
93012,Leonardo Mazzaferro,A.B.Seed Ventures
92985,Luis Felipe Lemos,Alexia Ventures
92984,Pedro Almeida,Alexia Ventures
92962,Giovanna Matos,Alexia Ventures
92960,Debora Sena,Alexia Ventures
114994,Andres Guevara,Addvia Ventures
124540,Connor Herring,Plexus Capital
103043,Laurent Arens Van de Perre,Sabadell Venture Capital
110759,Caro Scalercio,Watertower Ventures
110813,Shreyas Mishra,Lateral Frontiers
102696,Louis Dussart,RTP Global
117354,Ryan Newson,Morgan Creek Capital Management
102180,Francesca Baillieu,Project A
132757,Chris Birmingham,Anzu Partners
97788,Alessandro Vasconi,CDP Venture Capital
108243,Bobby Guthrie II,ff Venture Capital
126151,Jan Marchewski,Hitachi Ventures
112999,Angela Chong,Omega Venture Partners
127839,Kaustubh Mundra,Peak XV Partners (formerly Sequoia Capital India & SEA)
127873,Cecilia Gonzalez Corral,Proeza Ventures
103640,Ernest Addison,Boldstart Ventures
92463,Andy Nealon,Social Starts
107650,Liz Keehner,Next Level Ventures
107653,Wyatt Powers,Next Level Ventures
15498,Hugues De Braucourt,
146901,Valerie Osband,
22253,Andrew Wilkinson,Discover Ventures
44024,Jack Warnock,
109105,Raphael Benyamine,Serpentine Ventures
106225,Pete Koomen,
106080,Douglas Merritt,
3967,Armen Vidian,
84475,AJ Nandi,
110890,Francisco Milagres,
110986,William Christopher Currie,
111136,Gerald Binz,
110311,Gabriel De Montessus,
110050,Julian Levy,
109559,Matteo Fago,
109541,Martin Enderle,
109397,Engin Utkan,
109222,Uri Boness,
109184,Tobias Knaup,
108103,Christina Cacioppo,
113849,Juliana Pidner,
106497,Parker Conrad,
144998,Emily Zhu,
101228,Champ Suthipongchai,Creative Ventures
24488,Paul Meier,Cultivation Capital
50975,Justin Smith,Recharge Capital
189208,Andrew Woodfield,Actuate Ventures
189209,Christopher Le,Actuate Ventures
100366,Vlad Nagin,BergTop VC (Witherton S.A.SPF)
41965,Michael Ströck,Calm/Storm Ventures
88636,Sean Hoge,Starship Ventures
91447,Amy Salzhauer,Good Growth Capital
93622,Jakub Jablonsky,VU Venture Partners
69824,Zak Slayback,1517 Fund
107130,Bharat Mediratta,Coinbase Ventures
120492,Peter Kolomiets,SID Venture Partners
120489,Valery Krasovsky,SID Venture Partners
120485,Andrey Lazorenko,SID Venture Partners
120483,Kirill Kirikov,SID Venture Partners
120482,Alexey Stoletny,SID Venture Partners
120481,German Stogniiev,SID Venture Partners
120478,Vlad Beck,SID Venture Partners
120383,Volodymyr Chyrva,SID Venture Partners
111798,Alice Bentinck,Entrepreneur First
111663,Bill Pruitt,Ocean Azul Partners
1237,Rick Lewis,U.S. Venture Partners (USVP)
174489,Michael Tolo,Blackbird Ventures Australia
96200,Benoit Marrel,Breega
4506,Vishal Arora,Vdosh
103311,Betsy Cohen,FTAC Ventures
103787,Stephan Apel,Outlier Ventures
91457,Sophie Hagerty,Good Growth Capital
91691,Nick Arnett,1517 Fund
91882,Andrew Gray,Compound
95012,Frederik Hagenauer,Speedinvest
98083,Ignacio Tovar,Samaipata
103353,Ebony Peay Ramirez,Black Ops Ventures
103375,Mikko Kumpulainen,Voima Ventures
104305,Irina Lanin,VU Venture Partners
107328,Carlos Medeiros,Softbank Latin America Fund
109513,Christian Weiss,Sunfish Partners
113581,Riivo Anton,Specialist VC
115511,Anurag Ramdasan,3one4 Capital
115515,Sonal Saldanha,3one4 Capital
115522,Nitya Agarwal,3one4 Capital
115525,Ashwini Thulsaram,3one4 Capital
115640,Siddarth Pai,3one4 Capital
120279,Valentina Terranova,Cygnus Capital
120479,Veronica Korzh,SID Venture Partners
131590,Caroline Walerud,Walerud Ventures
143636,Gabrielle Munzer,Main Sequence Ventures
145176,Lois Day,3sv collective
147454,Arthas R.,Four Acres Capital
101732,Rick Genzer,Ben Franklin Technology Partners of Southeastern Pennsylvania
115528,Richard Pinto,3one4 Capital
115527,Srijan Jain,3one4 Capital
189207,Zee Schwab,Actuate Ventures
107187,"Hakeem ""Chamillionaire"" Seriki",Convoz
115641,Hardik Raj Kharga,3one4 Capital
108204,Aaron Wolko,Sweater Ventures
91453,J.R. Moran,New Stack Ventures
115635,Mohandas Pai,3one4 Capital
103290,Kam Ghaffarian,IBX
126872,Morris Clay,Lunar Ventures
113572,Karina Univer,Specialist VC
127974,Asher Kraut,Starburst Ventures
113054,Dimitris Maris,Marathon Venture Capital
107850,Mikita Mikado,PandaDoc
104311,Wayne Lim,VU Venture Partners
104310,Bevon King,VU Venture Partners
104306,Alessandra (Sandra) Habermann,VU Venture Partners
169157,Aviv Barzilay,Pitango Venture Capital
120491,Galyna Isakiv,SID Venture Partners
104300,Arpan Ajmera,VU Venture Partners
103394,Veera Pietikäinen,Voima Ventures
145903,Garuth Acharya,8090 Industries
113569,Samela Kivilo,Specialist VC
115520,Srinidhii Sreeram,3one4 Capital
115529,Sparsh Ganjoo,3one4 Capital
115631,Nandita Pai,3one4 Capital
115632,Sonali Goel,3one4 Capital
115637,Aman Soni,3one4 Capital
115638,Pulkit Bhardwaj,3one4 Capital
174484,Mason Yates,Blackbird Ventures Australia
108658,Joel Spolsky,
108841,Jordan French,
113102,Sigalit Klimovsky,
22093,Tess Hatch,Bessemer Venture Partners
2941,Julie Maples,Fyrefly VC
114828,Candace Richardson,General Catalyst
69290,Kevin Zhang,Bain Capital Ventures
1655,T.M. Ravi,The Hive
27014,Cesare Maifredi,360 Capital Partners
3577,Esther Barak-Landes,FLORA Ventures
27017,Nader Sabbaghian,360 Capital Partners
27011,Fausto Boni,360 Capital Partners
104165,Nikolay Shapovalov,QPDigital
13618,Zvika Orron,Viola Ventures
27012,Francois Tison,360 Capital Partners
97592,Cristina Bini,CDP Venture Capital
156493,Joe Oleynik,DCVC (Data Collective)
156498,John Blumenthal,DCVC (Data Collective)
157061,Teng Lei,Sequoia Capital
85174,Alexander Hughes,Nightfall Ventures
105419,João Dias,Armilar Venture Partners
104610,Markell Baldwin,Drive Capital
21469,Ivan Protopopov,Phystech Ventures
107520,Karlie Kloss,Klossy
119742,Daniel Salvucci,Cygnus Capital
30760,Deborah Buresh Jackson,Plum Alley Investments
103416,Nick Markola,Type One Ventures
104294,Andrew Zalasin,VU Venture Partners
118936,Putikarn Aurat,SCB 10X
115171,Alexander Klokus,SALT Fund
111670,David Zinn,Ocean Azul Partners
110988,Alice Newcombe-Ellis,Ahren Innovation Capital
105286,Alan Hudson,GMG Ventures (GMGV)
105416,Stephen Marcus,Riot Ventures
51891,Owen Van Natta,Prefix Capital
105607,Thomas Gillespie,In-Q-Tel
53065,Nuno Goncalves Pedro,Chamaeleon
108188,Mark Cowley,the Untitled Ventures
108174,Kurt Keilhacker,Elementum Ventures
106546,Spencer Greene,TSVC Capital
108167,Alexander Zarankin,VentureIsrael
108164,Igor Turkin,VentureIsrael
107043,Sajan Pillai,Season Two Ventures
171392,Devan Malhotra,Valhalla Ventures
49027,Melissa Fensterstock,Material Impact
80155,Marc Bouchet,Plug & Play Ventures
93486,Vanessa Viana,Capital Lab Ventures
147275,Alexandre Santos,Chamaeleon
146444,Ronald Meersschaert,DeepTechXL
146439,Guus Frericks,DeepTechXL
96434,Alexandre Mordacq,360 Capital Partners
121351,Marianna Bonechi,Slava Ventures
145415,Sai Supriya Sharath,Carya Venture Partners
142432,Daniel Schläger,Picus Capital
142083,Alex Rohregger,Picus Capital
138303,Muboriz Muborakshoev,Astel Ventures
97932,Nicolas Goulet,Adara Ventures
98080,Javier Santiso,Mundi Ventures
132514,Whitney Haring-Smith,Anzu Partners
101032,Paul Conley,Paladin Capital Group
126880,Dong Nguyen,Javis Ventures
102015,Matt Hershenson,Playground Global
123736,Arun M. Kumar,Celesta
103150,James Bruegger,Seraphim Space
122463,Brett Davis,New North Ventures
636,Stewart Alsop,Alsop Louie Partners
28474,Kanira Shah,Astanor Ventures
188173,Hank Thomas,Strategic Cyber Ventures
63807,Alexander Lange,Inflection
64895,Manny Stockman,Osage University Partners
89016,David Greenbaum,Quiet Capital
92980,Renato Ramalho,KPTL
95265,Ivailo Jordanov,7percent Ventures
95273,Pratima Aiyagari,Nauta Capital
95571,Anne-Sophie Carrese,Elaia Partners
96140,Steven Collins,Frontline Ventures
96227,Victor Drault,Breega
96427,Anne-Sophie Nédellec,NewFund
96428,Augustin Sayer,NewFund
96785,Armindo Costa,Chamaeleon
96959,Charlotte Bruce,Cherry Ventures
97153,William Goodlad,Oxford Science Enterprises
97506,Yann Fiebig,High-Tech Gründerfonds
97579,Tobias Faupel,High-Tech Gründerfonds
97581,Torsten Löffler,High-Tech Gründerfonds
97792,Mario Scuderi,CDP Venture Capital
97929,Borja Breña,Nauta Capital
99201,Roni Hefetz,Walden Catalyst Ventures
101136,Wesley Tillu,Section 32
102392,Jorg Dornemann,btov Partners
102436,Timo Tirkkonen,Inventure
102645,Krishna Visvanathan,Crane Venture Partners
102995,Christie Iacomini,Prime Movers Lab
103081,Daniel Carew,IQ Capital
103181,Raffaele Mauro,Primo Ventures
103273,Emmanuel Daugeras,Karista
103429,Tarek Waked,Type One Ventures
103927,Bo Yang,VU Venture Partners
104737,Kieran Doctor,Infinite Capital
104738,Sean Doctor,Infinite Capital
105124,Ernie Bio,ForgePoint Capital
105246,Fisher Zhang,5Y Capital
105389,Corné Jansen,INKEF Capital
107136,Patrick Finnegan,Intuition Capital
108187,Anton Antich,the Untitled Ventures
109056,Phil Chen,Race Capital
111132,Martin Rees,Ahren Innovation Capital
111138,Zoubin Ghahramani,Ahren Innovation Capital
111145,Steve Jackson,Ahren Innovation Capital
111153,Whitney Gaynor,Pioneer Fund
111166,Austin Walker,Pioneer Fund
111268,Ryan Pawell,Pioneer Fund
111658,William Chmelar,Quiet Capital
111660,Phuong Mai,Quiet Capital
111661,Griffin Howard,Quiet Capital
111662,Chris Capozzi,Quiet Capital
112842,Stephan Rauscher,Earlybird Venture Capital
115006,Josh Thompson,Aera VC
115538,Duncan Stewart,BDC Venture Capital
115777,Thomas Park,BDC Venture Capital
115804,Charles Lespérance,BDC Venture Capital
116644,Alex Eleftheriadis,Big Pi Ventures
116646,Marco Veremis,Big Pi Ventures
116649,Dimitris Iacovides,Big Pi Ventures
118943,Kaweepol Panpheng,SCB 10X
118944,Pailin (Pie) Vichakul,SCB 10X
125679,Ashwin Raguraman,Bharat Innovation Fund
125692,Somshubhro (Som) Pal Choudhury,Bharat Innovation Fund
127364,Jared Middleman,Dragoneer Investment Group
127367,Daniel Gillespie,Dragoneer Investment Group
127378,Pat Robertson,Dragoneer Investment Group
127387,Kingsley Clements,Dragoneer Investment Group
127389,Eric Jones,Dragoneer Investment Group
127392,Sophia Lee,Dragoneer Investment Group
127394,Christian Jensen,Dragoneer Investment Group
127395,Michael Dimitruk,Dragoneer Investment Group
127398,John Tubesing,Dragoneer Investment Group
128627,Jonathan Durnford-Smith,Octopus Ventures
128793,Simon King,Octopus Ventures
130182,Fabio Lancellotti,Aster Capital
131510,Jack Eadie,Downing Ventures
131512,Kouj Tambara,Downing Ventures
131513,Matt Pierce,Downing Ventures
131515,Joseph Raffa,Downing Ventures
131589,Bengt Walerud,Walerud Ventures
131686,David Sola,Caixa Capital
132038,Wolfram Drescher,Target Partners
132352,Francisco Berlanga,Big Sur Ventures
132770,Vlad Sejnoha,Glasswing Ventures
133737,Christian Giannini,01 Ventures
134636,Shaad Sufi,FlatRock Associates
134727,Lamha Kausar,FlatRock Associates
137579,Oliver Mitchell,ff Venture Capital
137683,Łukasz Mańkowski,ff Venture Capital
140250,Arthur Matuszewski,Shine Capital
141187,John Dodini,Brave Capital
30377,Daniel Frankenstein,Joule Ventures
141558,Alon Greenspan,Jelix Ventures
142171,Lise Rechsteiner,Vsquared Ventures
142172,Nicolas Keller,Vsquared Ventures
142173,Johannes Froehling,Vsquared Ventures
142191,Dale R. Davis,Ultratech Capital Partners
142402,Ilkka Kivimaki,Maki.vc
142170,Michael Jobst,Vsquared Ventures
143651,Phil Morle,Main Sequence Ventures
145916,Filip Vurdelja,8090 Industries
154419,Maureen Haverty,Seraphim Space
158717,Francisco Marín Pérez,Conexo Ventures
160110,Vasily Larionov,Phystech Ventures
160113,Anatoly Konukhov,Phystech Ventures
161878,Jiaping Wang,IOSG Ventures
176059,Valère Rames,Hi Inov - Dentressangle
160097,Andrew Andriiainen,Phystech Ventures
96432,Selma Gasc,360 Capital Partners
104299,Aakash Jain,VU Venture Partners
104303,Zee Zhong,VU Venture Partners
104186,Deadra Williams,VU Venture Partners
104132,Deborah Zajac,Touchdown Ventures
103978,Lisa Musich,VU Venture Partners
103712,Malin Carlstrom,ABB Technology Ventures
103389,Niko Elers,Voima Ventures
147159,Karthik Sagar,Chamaeleon
147160,Neal Swaelens,Chamaeleon
103276,Michael Thomas,Karista
147278,Sergio Rodriguez,Future Foodways
147279,Naeem Lakhani,Future Foodways
147280,Eirik Svendsen,Future Foodways
102646,Megan Reynolds,Crane Venture Partners
125572,Jasmina Linzitto Henni,3TS Capital Partners
125650,Jason Schoettler,Calibrate Ventures
102385,Julian Riebartsch,btov Partners
126318,Eli Dubnov,Entrée Capital Ventures
126596,Adam Gazzaley,Jazz Venture Partners
127363,Aneesh Shah,Dragoneer Investment Group
127365,Jerry (Yuhang) Guo,Dragoneer Investment Group
127366,Felix Tan,Dragoneer Investment Group
127369,Selina Wang,Dragoneer Investment Group
127371,Sarah Mulchand,Dragoneer Investment Group
127372,Michael Cooney,Dragoneer Investment Group
127373,Arye Lifshitz,Dragoneer Investment Group
127375,Emily Coffin,Dragoneer Investment Group
127376,Chaghig Demirjian,Dragoneer Investment Group
172909,Jenny Engerfelt,Voima Ventures
127379,Richard J. Li,Dragoneer Investment Group
127380,Bilal Ahmed Khan,Dragoneer Investment Group
127381,Edward Larkin,Dragoneer Investment Group
127382,Patrick Gordon,Dragoneer Investment Group
127383,Sheldon O'Brien,Dragoneer Investment Group
127384,Catalina Zhao,Dragoneer Investment Group
127386,Keyur Mehta,Dragoneer Investment Group
127388,Taylor Gilland,Dragoneer Investment Group
127397,Cameron Van de Graaf,Dragoneer Investment Group
93492,Luigi Cosenza,Capital Lab Ventures
101694,Nicole Lai,Cherry Ventures
93318,Ernestine Fu,Brave Capital
131389,Martin Jankoski,CNB Capital
158728,Javier Gonzalez,Conexo Ventures
142101,Jonah Weinstein,Skycatcher Fund
107822,Brian Acton,Signal Foundation
106246,Cosimo Scarinci,NEVA SGR
106245,Matteo Colombo,NEVA SGR
109335,Stefano Peroncini,EUREKA! Venture
105285,Denise Xifara,GMG Ventures (GMGV)
110996,David Delfassy,Ahren Innovation Capital
97418,Johannes Weber,High-Tech Gründerfonds
143080,Guy Perelmuter,GRIDS Capital
143647,Jun Qu,Main Sequence Ventures
97413,Christian Ziach,High-Tech Gründerfonds
104735,Nathan Doctor,Infinite Capital
104682,Chris Gay-Crosier,Verve Ventures
104677,Thibault De Keersmaecker,Verve Ventures
104674,Michael Lütolf,Verve Ventures
97310,Olaf Joeressen,High-Tech Gründerfonds
104671,Michael Blank,Verve Ventures
96885,Jenny Dreier,EQT Ventures
115510,Piyush Sharma,3one4 Capital
18707,Kerem Ozmen,8090 Industries
145907,Emma Hessler,8090 Industries
104652,Xavier Mesnier,Verve Ventures
104650,João Duarte,Verve Ventures
116214,Adele Sung,Business Growth Fund
146438,Matthieu Mutz,DeepTechXL
146440,Stephane Mutz,DeepTechXL
118525,De Ming,Signum Capital
118937,Net Chanakarn Muangmangkhang,SCB 10X
96439,Julian Wokoeck,Lakestar
105121,Reynaldo Kirton,ForgePoint Capital
105417,Carmo Sousa Coutinho,Armilar Venture Partners
105412,Rodolfo Condessa,Armilar Venture Partners
101224,Stamp Suksantiswad,Creative Ventures
105428,Pedro Castel-Branco,Armilar Venture Partners
116643,Hector Matsaganis,Big Pi Ventures
113446,Quentin Calleja,Join Capital
142168,Ferdinand Vermersch,Vsquared Ventures
95161,James Baker,Amadeus Capital Partners
147158,Wojciech Kretowicz,Chamaeleon
115001,Daniel Tan,Aera VC
103302,Hervé Bachelot Lallier,Go Capital
106244,Giovanni Paratore,NEVA SGR
131969,Zhuoqun (Jack) XU,Shunwei Capital
112645,Skye Radcliffe-Grayson,Quidnet Ventures
104679,Paulina Vachet,Verve Ventures
103145,Lucas Bishop,Seraphim Space
103141,Trisha Saxena,Seraphim Space
105976,Alberto Graziano,NEVA SGR
131511,Noor Xarmina,Downing Ventures
105975,Niccolò Mussi,NEVA SGR
109104,Pierre Jouve,Serpentine Ventures
104653,Thomas Meier,Verve Ventures
102030,Benjamin Kim,Playground Global
126055,Francis Krauch,Fyrfly Venture Partners
104688,Samir Jola,Verve Ventures
102028,Brian Burton,Playground Global
111134,Oliver Hedaux,Ahren Innovation Capital
104308,Simon Constantineau,VU Venture Partners
173141,Valentina Escudero,M12
93882,Ferdinando Sigona,LocalGlobe
93488,Victoria Scotoni,Capital Lab Ventures
143649,Danielle Haj Moussa,Main Sequence Ventures
152831,Hillel Zand,Maniv Mobility
174476,Clare Birch,Blackbird Ventures Australia
128842,Amy Nommeots-Nomm,Octopus Ventures
93490,Tiago Naufal,Capital Lab Ventures
103403,Gustav Spangberg,Type One Ventures
97970,Peter Khayat,Inveready Technology Investment Group
97938,Jorge Baron,Adara Ventures
174480,James Palmer,Blackbird Ventures Australia
118945,Krissadee (Louis) Tulyaanukij,SCB 10X
137899,Dilsher Dhupia,Merak Ventures
110412,Frédéric Mazzella,
104601,Michael Beutner,
108195,Scott Cook,
94916,Gideon Valkin,
93853,Arjun Kandola,
4858,Spencer Rascoff,75 & Sunny
3148,Alexander Tran,Plug & Play Ventures
103641,Phylicia Koh,Play Ventures
132124,Alexander Mayall,Anthemis Group
86835,Marina Girgis,Precursor Ventures
27168,Anuj Varma,B Capital Group
122611,Iris Fuli,Bain Capital
20904,T.A. McCann,Pioneer Square Labs
104476,Robin Godenrath,Picus Capital
103743,Eric Martineau-Fortin,White Star Capital
17234,Dan Krasnostein,Square Peg Capital
56284,Lara Lemann,MAYA Capital
116072,Dario Meli,LOI Venture
124060,Bernd Klosterkemper,Ananda Impact Ventures
104330,Stephan Füchtenhans,Picus Capital
142441,Cristina Koehn,Picus Capital
104275,Oliver Heinrich,Picus Capital
116582,Sharad Mohan,LOI Venture
77664,James Katz,Health Frontier Ventures
135269,Ishavasyam Dash,Antler
120505,Edward Michael,LionBird
84123,Peter Santosham,UCeed Funds
81683,Eric Lagier,byFounders
100926,Robert Adelson,Osage University Partners
168857,Boaz Lifschitz,Peregrine Ventures
109127,Buffy Alegria,SteelSky Ventures
105236,Johann Nordhus Westarp,Flash Ventures
109129,Casey Santiago,SteelSky Ventures
109133,Nichole Jones,SteelSky Ventures
129886,Ilana Stern,Peterson Ventures
125788,Dayo Koleowo,Microtraction
125007,Howard Kim,Asahi Kasei Corporate Venture Capital
